"XL GRAPHICS & PROMOTIONS, INC.",SALES OF PRINTED BUSINESS PRODUCTS AND SERVICES
XL HOME NORTHEAST. P.C.,TO RENDER PROFESSIONAL HEALTH CARE SERVICES
XL HYBRIDS INC.,DISTRIBUTOR HYBRID ELECTRIC DRIVE SYSTEMS
XL MECHANICAL & ENERGY MANAGEMENT SERVICES,EQUIPMENT MAINTENANCE
XL PAINTING AND REMODELLING INC.,PAINTING AND REMODELLING
"XL PARTNERS, INC.",FINANCIAL CONSULTING
"XL SCIENTIFIC, LLC",RESEARCH IN THE PHYSICAL SCIENCES (NAICS 541715).
"XL TECHNOLOGIES, LLC",SOFTWARE DEVELOPMENT
"XL TECHNOLOGY SYSTEMS, INC.",DESIGN MANUFACTURE THERMAL VACUUM EQUIPMENT
"XL TRAVEL USA, INC.",SPORT TOURS/TRAVEL
XL-CONTAINER CORP.,"MANUFACTURING, DISTRIBUTION, WAREHOUSING PLASTICS"
"XLAB, INC.","PRINTING, ADVERTISING, PHOTOGRAPHY, WEB DEVELOPMEN"
XLBIO LLC,INVESTMENTS
"XLC SERVICES, LLC",MANAGED SERVICE PROVIDER
XLF INC.,IT SERVICES
"XLINEA, LLC","TO PROVIDE EXPERT SERVICES RELATED TO HEALTHCARE, ENTERTAINMENT, TRAVEL, CU"
"XLM MANAGEMENT, LLC",THIS ENTITY IS THE GENERAL PARTNER OF XTRALIGHT MANUFACTURING LIMITED DBA UT
XLP CORP.,TECH CONSULTING AND INVESTMENTS
XLP CAPITAL INVESTMENT MANAGEMENT,INVESTMENT MANAGEMENT
XLR8 PROFESSIONAL SERVICES INCORPORATED,TECHNICAL CONSULTING
"XLT MANAGEMENT SERVICES, INC.",PAYROLL AND HUMAN RESOURCE MANAGEMENT
XLT PROPERTY MANAGEMENT OF,PROPERTY MANAGEMENT SERVICES
"XLV DIAGNOSTICS, US INC.",MEDICAL IMAGING DEVICES
XLV LLC,"LIVE MUSIC PERFORMING ARTIST/RECORDING ARTIST CALLED ""OC45""."
XM CORPORATION,A RESTAURANT SELLING FOOD AND ALCOHOLIC BEVERAGES
XMOBILESOLUTIONS LLC,COMPUTER RELATED CONSULTING SERVICE
XMOS INC.,SOFTWARE DEVELOPMENT
"XMY, INC.",IMPORT AND WHOLESALE
XN FINANCIAL SERVICES INC.,INSURANCE AGENCY
"XN SPORTS, LLC",WEB BASED SPORTS MAGAZINE
XNALYSIS LLC,WEB DESIGN AND WEB DEVELOPMENT
"XNIHILO COMPUTERS, INC.",COMPUTERS/NETWORKING
XO ASSOCIATES LLC,SCIENTIFIC CONSULTING AND USED LABORATORY EQUIPMENT
"XO COMMUNICATIONS SERVICES, LLC",TELECOMMUNICATIONS
XO GROUP INC.,XO GROUP
"XO PET CARE, INC.",PERSONALIZED PET CARE SERVICES
"XO SERVICES, INC.",TELECOMMUNICATION SERVICES
XO THE GIRLS LLC,RETAIL STORE - INTERNET SALES (INCLUDING INDEPENDENT SALES ON AN AUCTION SIT
"XO/DO, LLC","ORGANIC, ALL-NATURAL, HAND-MIXED, SMALL-BATCH, CREAM DEODORANT"
"XOCIALIGHT, LLC",EVENT AND COMMERCIAL PHOTOGRAPHY & MARKETING CONSULTING.
"XOI, INC.",GAC FRUIT BEVERAGE
"XOJET, INC.",PRIVATE AIR TRANSPORTATION
XOKEK CORPORATION,"OPERATING THE HOTEL STANLEY CHELSEA, MA"
"XOLLAGE, LLC",WEB-BASED SERVICES FOR STUDENTS AND EDUCATIONAL INSTITUTIONS IN THE HIGHER
"FIELD ASSET SERVICES, LLC",PROPERTY PRESERVATION AND INSPECTION
XOME HOLDINGS LLC,HOLDING COMPANY - MORTGAGE RELATED SERVICES
XOME INC.,TO PROVIDE AN ONLINE SEARCH ENGINE
XOME LEADS LLC,MARKETING LEAD SALES
XOME REALTY SERVICES LLC,"TO PROVIDE BUSINESS PROCESSING SERVICES, TECHNOLOGY AND OTHER RELATED PROD"
XOME SETTLEMENT SERVICES LLC,MARKETING/EVALUATION/FINANCING REAL ESTATE
XOME THERAPEUTICS LLC,CONSULTING BIOTECHNOLOGY
"XOMETRIX, INC.",MANAGEMENT CONSULTING
XOMOX CORPORATION,MANUFACTURING
"XONATURALS, LLC",CREATE AND SELL VIA RETAIL AND WHOLESALE NATURAL BEAUTY AND WELLNESS PROD
XONEL TRUCK LEASING CORPORATION,TRUCK LEASING COMPANY
XONIER TECHNOLOGIES INC.,COMPUTER SOFTWARE AND IT SERVICES
XOOM CORPORATION,MONEY TRANSFER
"XOOM ENERGY MASSACHUSETTS, LLC",ELECTRICITY AND NATURAL GAS RETAILER
"XOOM ENERGY, LLC",ELECTRICITY AND NATURAL GAS RETAILER
"XOOM SOLAR, LLC",ELECTRICITY AND NATURAL GAS RETAILER
XOPIO LLC,"TO HOLD, OWN,IMPROVE, OPERATE, MANAGE, SERVICE, LEASE, MORTGAGE AND ENCUMB"
"XOR MEDIA, INC.",BROADCAST ENGINEERING SUPPORT SERVICES
"XORA, INC.",SOFTWARE DEVELOPMENT AND SALES.
XORAN TECHNOLOGIES LLC,"DESIGN, ENGINEER, MANUFACTURE AND DISTRIBUTE MEDICAL CT SCANNING DEVICES."
"XORAN TECHNOLOGIES, INC.",SALES/SERVICE OF CT SCANNERS
"XOS TECHNOLOGIES, INC.",TECHNOLOGY
"XP HOME IMPROVEMENTS, INC.",CONSTRUCTION SERVICES
XP INTERACTIVE LLC,ONLINE REWARDS AND SURVEYS
"XP MASONRY CONSTRUCTION, LLC","MASONRY, EXCAVATION AND BUILDING CONSTRUCTION OR EXERCISE OF ALL POWERS"
XP POWER LLC,DISTRIBUTION AND MANUFACTURER OF POWER SUPPLIES
XP SYSTEMS CORPORATION,INFORMATION MANAGEMENT SOLUTIONS
"XPANXION, LLC",PROVIDING CUSTOM SOFTWARE DEVELOPMENT AND TESTING SERVICES.
"XPAT2XPAT, LLC",TO PROVIDE CONSULTATION AND OTHER SERVICES TO OTHER INDIVIDUALS SEEKING EM
XPEDIENT CORPORATION,SOFTWARE PUBLISHER
"XPEDITE FULFILLMENT, INC.","PRODUCTION, WAREHOUSING, AND DISTRIBUTION"
"XPEDITE SYSTEMS, LLC","SOFTWARE, IT AND COMMUNICATION SERVICES"
"XPEDX, LLC",DISTRIBUTION
XPERIENCE CREATIVE LLC,EVENTS & ARTIST SERVICES
"XPERIENCED POINTS, INC.",VIDEO GAME/SOFTWARE DEVELOPMENT
"XPERT CLEANING SERVICES & EVENTS, INC.",CLEANING
XPERT REPO AND TOWING INC,AUTO HAULING AND TOWING
XPERTTECH INC,COMPUTER CONSULTING
"XPITAX, LLC",ACCOUNTING AND TAX SERVICES
XPL LLC,EVENT PLANNING SERVICES
XPL WORLDWIDE INC.,TRANSPORTATION AND LOGISTICS
"XPLANA, INC.",EDUCATIONAL SOFTWARE
XPLANE CORP.,MANAGEMENT CONSULTING FIRM
"XPLM SOLUTION, INC.",COMPUTER SERVICES
XPLOREGLOBE INC.,DEVELOPMENT OF TECHNOLOGY FOR PERSONALIZED TRAVEL
XPLOSION DANCE CENTER LLC,TO PROVIDE INSTRUCTIONAL AND TRAINING SERVICES IN THE ART OF DANCE AND RELA
"XPLUS SERVICES, INC.",Address (no PO Box)
"XPO CARTAGE, INC.",TRUCKING LOGISTICS
"XPO DRAYAGE, INC.",TRANSPORTATION LOGISTICS SERVICES
"XPO INTERMODAL SERVICES, LLC",TRANSPORTATION & LOGISTICS SERVICES
"XPO INTERMODAL SOLUTIONS, INC.",RAIL TRANSPORATION BROKERAGE
"XPO LAND HOLDINGS, LLC",HOLDING COMPANY
"XPO LAST MILE, INC.",LAST MILE LOGISTICS AND WAREHOUSING SERVICES
"CONTRACT FREIGHTERS, INC.",CSC
"XPO LOGISTICS DRAYAGE, LLC",TRANSPORTATION AND LOGISTICS SERVICES
"XPO LOGISTICS FREIGHT, INC.",MOTOR FREIGHT TRANSPORTATION
"XPO LOGISTICS WORLDWIDE, INC.",FREIGHT
"XPO STACKTRAIN, LLC",TRANSPORTATION LOGISTICS
"XPO TRANSPORT, LLC",TRANSPORTATION LOGISTICS SERVICES
"XPONENT GLOBAL, INC.",MANUFACTURING
"XPONENTIAL IMPROVEMENT SERVICES, LLC","CONSULTING - MANAGEMENT,MARKETING,CUSTOMER SERVICE AND PROCESS IMPROVE"
XPONET,"WE DESIGN, MARKET AND SELL DIGITAL SIGNAGE SYSTEMS"
CLM MEDIA INC.,ADVERTISING AGENCY
"XPOSURE BY NOEL, INC.",HAIR SALON
"SUMMERLIN INDUSTRIES, INC.",SALES REPRESENTATIVE FOR LIGHTING MANUFACTURERS
XPRDATA LLC,IT / SOFTWARE SALES AND CONSULTING
XPRESS ENTERPRISES INC.,PAINTING AND PLASTURING
"XPRESS FREIGHT SOLUTIONS, LLC",TRANSPORTATION COMPANY
"XPRESS GLOBAL SYSTEMS, LLC",TRANSPORTATION AND WAREHOUSING
XPRESS HOLDINGS LLC,REAL ESTATE
XPRESS KITCHEN AND BATH INC.,RESIDENTIAL REMODELING
"XPRESS LUBE & TUNE UPS, LLC",AUTO REPAIRS
XPRESS MONEY CORPORATION,NONE. THIS BUSINESS NEVER GOT OFF THE GROUND.
XPRESS MOVERS LLC,RELOCATION OF HOUSEHOLD GOODS
XPRESS NATURAL GAS LLC,ENERGY SERVICES
"XPRESS REALTY, LLC",REAL ESTATE SERVICE MANAGEMENT AND HOME IMPROVEMENT CONTRACTOR
XPRESS RENT A CAR INC,RENTAL OF ALL TYPES OF VEHICLES
"EXPRESS REMODELING GROUP, INC.",RESTORATION
XPRESS RETAIL LLC,AUTOMATED RETAIL KIOSKS
"XPRESS SHAPES USA, INC.",MARTIAL ARTS SCHOOL
"XPRESS SHAPES, INC.",HEALTH CLUB
"XPRESSBET, INC.",ACCOUNT WAGERING
"XPRESSBET, LLC",ACCOUNT WAGERING
XPRESSGROCER LLC,GROCERY DELIVERY SERVICE FROM SUPERMARKETS ON-DEMAND
"SECURITY RESOURCES, INC.",BROKERED SECURITY SERVICES
"XPRESSION PRINTS, INC.","PROMOTIONAL PRODUCTS, SCREEN PRINTING & EMBROIDERY"
"XPRESSPA BOSTON LOGAN, LLC",THERAPEUTIC MASSAGE SERVICES
"XPRESSPAX, INC.",DISTRIBUTION OF CONTAINERS
"XPRO PAINTING, INC",PAINTING SERVICES
XPROMPT DESIGN LLC,SOFTWARE DEVELOPMENT CONSULTING SERVICES
"XPX GLOBAL, LLC",PROFESSIONAL ASSOCIATION THAT PROVIDES EDUCATIONAL MEETINGS FOR THE MEMBE
"PAWSPOT, INC.",SOCIAL NETWORKING WEBSITE
XQIZ.IT INCORPORATED,SOFTWARE DEVELOPMENT
XQS CORP.,PURCHASE AND SALE OF REAL ESTATE
"XQUISITE LANDSCAPING, INC.",LANDSCAPE CONSTRUCTION AND DESIGN
XQYTVIJ CORPORATION,TECHNOLOGY - SOFTWARE DEVELOPMENT
"XR FOODS, LLC",FOOD MANUFACTURE - WHOLESALE DISTRIBUTION. BBQ SAUCE.
"XRA, LLC",RENTAL PROPERTY
CREDO REFERENCE LIMITED,ELECTRONIC PUBLISHING
"CREDO REFERENCE, INC.",ELECTRONIC PUBLISHING
XRF CORPORATION,MANUFACTURER OF RADIATION DETECTION EQUIPMENT
XRG LLC,ENERGY CONSULTING
VRHEALTH USA INC.,MEDICAL SOFTWARE
"XRONG IRA, LLC",RETIREMENT INVESTING
XRPRO CORP.,PROVIDER OF SEQUENCING SERVICES
"CALDERA PHARMACEUTICALS, INC.",BIOSCIENCE RESEARCH AND SERVICES
"XRS, INC.",MANUFACTURES REPRESENTATIVE (SALES)
XS ASSEMBLY LLC,"TO LEASE, OWN, CONSTRUCT, OPERATE, MANAGE AND MAINTAIN A HOTEL THROUGH AN"
"XS EDIBLES, LTD.",RESTAURANT
"XS REALTY, LLC",REAL ESTATE
"XS SOLUTIONS, LLC","TEACHING, TRAINING, AND EXECUTIVE PROTECTION AND ANY AND ALL SERVICES RELAT"
XS STATION TWO MEMBER LLC,TO ACQUIRE A MEMBERSHIP INTEREST IN A LIMITED LIABILITY COMPANY.
"XS/GROUP, INC.",INSURANCE SERVICES
XSARA LLC,"RETIREMENT LLC THAT CAN TRADE AND INVEST IN REAL ESTATE,LAND,PROMISSORY NOT"
"XSELL INNOVATIONS, LLC",CONSULTING
"XSELL REALTY, LLC",THE COMPANY BUSINESS INVOLVES THE OWNERSHIP AND DEVELOPMENT OF A RESIDEN
XSELLENCE FINANCIAL MARKETING,CONSULTING - MARKETING SERVICE.
XSIGHT SYSTEMS INC.,ELECTRO-OPTICAL AND RADAR SOLUTIONS FOR AIRPORTS
XSMART TECH LLC,ONLINE MARKETPLACE FOR TECHNOLOGY PRODUCTS
"XSPLATFORMS AMERICAS, INC.",FALL PROTECTION EQUIPMENT
"XSTELE.COM, LLC",NETWORK CABLE INSTALLATIONS
"XSTREAM TECHNOLOGIES, LLC",TECHNOLOGY RESEARCH AND DEVELOPMENT AND TO CARRY ON ANY AND ALL BUSINES
"XSYNCHRONOUS, INC.",SOFTWARE CONSULTATION
"XSYS CONSULTING, LLC",IT CONSULTING
"XTABI, LLC",REAL ESTATE
XTACY FASHION COLLECTION L.L.C.,CLOTHING
"XTAL BIOSTRUCTURES, INC.",EARLY STAGE DRUG DISCOVERY RESEARCH SERVICES
XTALIC CORPORATION,CHEMICAL MANUFACTURING
XTALPI INC,"HEALTHCARE, IT AND CONSULTATION"
XTALPI INTERNATIONAL INC.,"HEALTHCARE, IT, AND OTHERS"
"RADLO BROS, INC.",MARKETING OF AGRICULTURAL PRODUCTS
"XTC MANAGEMENT, LLC","TO ENGAGE IN REAL ESTATE DEVELOPMENT, PURCHASE, HOLD, MANAGE, LEASE AND OTH"
"XTC XTREME TRUCK & CAR, INC.",VEHICLE MODIFICATIONS
"XTECHNOLOGY GLOBAL, LLC","RE-SELLER OF INTEGRATED CIRCUITS AND COMPUTER COMPONENTS, IT ASSET MANAGE"
"XTELLIGENT HEALTHCARE MEDIA, LLC",INFORMATION SERVICES AND MARKETING
XTEND PAINTING INC,PAINTING AND CARPERNTY
"XTENSIBLE SOLUTIONS, LLC",BUSINESS CONSULTING
XTM CONSTRUCTION INC,GENERAL CONSTRUCTION SERVICE
XTP LLC,SPORTS AND RECREATION
XTRA CORPORATION,XTRA LEASE
"XTRA EFFORT SOLUTIONS, INC.",PROFESSIONAL PLAEMENT SERVICES
XTRA LEASE LLC,LEASING
"XTRA-PHOTO, INC.",CONSULTING
XTRAC LLC,"TO DEVELOP, DISTRIBUTE AND SELL BUSINESS PROCESS MANAGEMENT PRODUCTS AND S"
"XTRAC, INC.",SALES SERVICE AND TRACK SUPPORT OF RACING TRANSMIS
XTRAICE INC.,SALES
XTRAINERS LLC,"RETAIL, ONLINE SALES"
"XTRALIS, INC.","WHOLESALE SALES OF GAS, FIRE AND SECURITY SYSTEMS"
XTREME ACTION SPORTS LLC,AIRSOFT FIELD AND SKATEBOARD & AIRSOFT RETAIL STORE
"XTREME AUTO & CUSTOM , LLC",GENERAL AUTO REPAIR
XTREME AUTO DETAILING INC,AUTO DETAILING SHOP
XTREME AVIATION LLC,AIRCRAFT MAINTENANCE SERVICE
"XTREME CLEAN, INC.",AUTO DETAILING
"XTREME CONCRETE GROUP, INC.",CONCRETO
"ESTEVAM, INC.",FLOORING AND PAINTING
"XTREME DIESEL, INC.",TRUCK & AUTO REPAIR SERVICE
XTREME DRYWALL SERVICES CORPORATION,DRYWALL INSTALLATION AND SERVICES
"XTREME ENGINEERS, LLC",THE GENERAL CHARACTER OF BUSINESS IS ENGINEERING CONSULTING. THIS LIMITED LIA
"XTREME FINISHES , INC.",INDUSTRIAL SPRAY PAINTING AND SCREENING
"XTREME FITNESS EQUIPMENT, INC.",RETAIL SALES OF EQUIPMENT
XTREME GLOBAL LLC,"ENGAGE IN THE BUSINESS OF SELLING PET SUPPLIES, OFFICE PRODUCTS, TOYS, JEWELRY,"
XTREME GREEN PRODUCTS INC.,MANUFACTURING AND SALES
"XTREME HOME REMODELING, LLC",ALL PHASES OF HOME REMODELING
"XTREME HOME SOLUTIONS, LLC",REAL ESTATE INVESTMENT
BOSTON IRON WORKS INC,FABRICATION WELDING
"XTREME LIMOUSINE, INC.",LIVERY/LIMOUSINE SERVICE
XTREME NINJA MARTIAL ARTS LLC,"A CENTER OFFERING CLASSES FOR KIDS, TEENS, AND ADULTS IN MARTIAL ARTS AND FIT"
"XTREME PARTY BUS, LLC",TRANSPORTAION
"XTREME PERFORMANCE & AUDIO, INC.",SALE AND INSTALLATION OF AUTO AUDIO EQUIPMENT
XTREME POWER COMPANY LLC,THE GENERAL CHARACTER OF THE BUSINESS OF THE LLC IS TO ENGAGE IN THE BUSINESS
"XTREME POWER CYCLES, LLC","MOTORCYCLE REPAIR, RESTORATION, AND SALES"
"XTREME POWER SYSTEMS, LLC",ENERGY STORAGE SYSTEMS
"XTREME PRODUCTIONS, INC.",DISC JOCKEY AND LIGHTING PRODUCTION
"XTREME PRODUCTIONS, LLC",ARTICLE 2 PURPOSE AND POWERS SECTION 2.01 PURPOSES: THE PURPOSES FOR WHICH TH
XTREME RECYCLING INC,AUTO SALES
XTREME SEAL LLC,INSULATION SALES
"XTREME SHOTCRETE, LLC",SHOTCRETE
"SFG ENTERPRISES, LLC",TO OPERATE A TANNING SALON AND DAY SPA AND AN ISOLDIT FRANCHISE AND TO
"SMART TAN SALONS FASTERSAFER UV+, INC.",TANNING SERVICES
"XTREME TANZ, INC.",TANNING SALON
"XTREME TRUCKING, INC.",TRUCKING
XTREMEDEV.NET LLC,XTREMEDEV.NET IS A DIGITAL SOLUTIONS PROVIDER SPECIALIZING IN WEB APPLICATION
"XTREMELY BOARD, INC.",RETAIL SPORTING GOODS
XTREMELYNE LLC,TECHNOLOGY CONSULTING AND SERVICES
XTREND LLC,"TO BUY, SELL, IMPORT, EXPORT AND GENERALLY DEAL IN AND WITH GIFT ITEMS OF EVER"
XTRIA LLC,NONE INACTIVE
"XTUIT PHARMACEUTICALS, INC.",XTUIT DISCOVERS AND DEVELOPS NEW DRUGS FOR CANCER
XTX INDUSTRIES (USA) LIMITED,WHOLESALE AND DISTRIBUTOR
XU168 LLC,REAL ESTATE
"XUAN DUONG, DMD LLC","XUAN DUONG DMD LLC 724 CHELMSFORD ST. STE. 3 LOWELL, MA 01851 DENTAL SERVICE"
"XUAN NGUYEN U-S1, INC.",IMPORT & EXPORT
XUCAI AND ASSOCIATES LLC,TEXTILE MARKETING CONSULTING
"XUEZI SERVICES, CO.",PROVIDING SERVICES TO STUDENTS AND OTHER SERVICES
"XUMMA COLA, INC.",DISTRIBUTION AND MANUFACTURE OF NON-ALCOHOLIC BEVE
XUNIFYR LLC,IT CONSULTING
XUNTOS OHW LLC,"THE GENERAL CHARACTER OF THE BUSINESS IS TO ACQUIRE, LEASE, OWN, OPERATE, AND"
"XURA, INC.",SOFTWARE AND HARDWARE SYSTEMS
XURE LLC,REAL ESTATE OWNERSHIP AND MANAGEMENT
"XUS, LLC",THE GENERAL CHARACTER OF THE BUSINESS TO BE CONDUCTED BY THE LLC IN THE COM
"XUSHENG, LLC",REAL ESTATE
"XUSM, INC.",MANUFACTURER METAL MESH SAFETY PRODUCTS
XUTAO LLC,PROPERTY RENT
"XVII LONDON PROPERTY SERVICES, LLC",(A) TO ACQUIRE INTERESTS IN CERTAIN PARCELS OF REAL PROPERTY AND TO DO AND EN
"XVII YEARS, LLC",THIS LLC IS A REAL ESTATE HOLDING ENTITY.
MCKESSON MEDICAL - SURGICAL MEDIMART INC.,PVD PRODUCTS & SVCS TO MEDICARE BNFCRS AND HEALTHC
XVOKE LLC,"MARKETING, ADVERTISING AND EVENT SERVICES FOR BRANDS AND BUSINESSES."
XVSO CONCEPTS INC.,MERCHANDISE SALES
"XVT SYSTEMS, INC.",DVR FOR HOME THEATER
XWANG REALTY LLC,REAL ESTATE AGENCY
ABILIS SOLUTIONS CORP.,COMPUTER CONSULTANTS
XWH INDEPENDENT CONSULTANTS CORP.,REAL ESTATE SALES LEAD GENERATION
XWHO INC.,LANDSCAPING DESIGN
"XXGLEN, LLC","COMPUTER SOFTWARE DEVELOPMENT AND MARKETING OF WEB APPLICATIONS, AND AN"
XXII HOLDING LLC,"TO INVEST IN ANY CORPORATION, PARTNERSHIP, TRUST LIMITED LIABILITY COMPANY O"
"XXL, INC.",SUPPLEMENTS
"XXPC, INC.",OUT OF BUSINESS & WINDING DOWN
XXSANTANAXXTRUCKING LLC,TRANSPORTATION-TRUCKING SERVICES
XY 485 REALTY LLC,"PURCHASE, SELL, RENT AND MANAGE REAL ESTATE PROPERTIES"
"XY APARTMENT RENTAL-CLARK&HERMON,","PURCHASE, SELL, RENT AND MANAGE REAL ESTATE PROPERTIES"
XY GROUP LLC,NO BUSINESS ACTIVITIES
"XY REALTY, LLC","TO ACQUIRE, HOLD AND MANAGE REAL ESTATE AND TO ENGAGE IN ANY LAWFUL ACT O"
"SPRING MEDICAL, LLC",MEDICAL SUPPLIES
"XYBASE, INC.",SPECIALIST IN IT SOLUTIONS FOR AIRPORT OPERATIONS
"XYBOL INTERLYNKS, INC.",DISTRIBUTOR/MANUFACTURING ELECTRIAL EQUIPMENT
XYENTERPRISE INC.,STRUCTURED CONTENT MANAGEMENT SOFTWARE
"XYIO, LLC",SALES AND TECHNOLOGY CONSULTING SERVICES
XYL INT'L. CORP.,TOUR COMPANY
XYLECO REALTY MA LLC,"TO ACQUIRE, OWN, DEVELOP, CONSTRUCT, REHABILITATE, RENOVATE, IMPROVE, MAINT"
"XYLECO, INC.","RESEARCH,DEVELOPMENT AND MANUFACTURING"
"XYLEM BUILDERS, INC.",RESIDENTIAL REMODELING
"XYLEM DEWATERING SOLUTIONS, INC..","SALES, SERVICE AND RENTAL OF DEWATERING PUMPS"
FLOW CONTROL LLC,MANUFACTURE AND DISTRIBUTION OF WATER PUMPS.
"XYLEM GROUP, INC., THE","INACTIVE HOLDING COMPANY, NO LONGER OPERATING"
XYLEM INC.,MANUFACTURING OF PUMPS & PUMPING EQUIPMENT
"XYLEM INVESTMENTS, INC.","COMPANY IS NO LONGER OPERATING, NO EMPLOYEES"
"XYLEM WATER SOLUTIONS U.S.A., INC.",SALES OF PUMPS AND PUMPING EQUIPMENT
"XYLEM WATER SYSTEMS U.S.A., LLC",BUSINESS GROUP: WATER
"XYLOPHONE MUSIC, INC.",MUSIC PUBLISHING
"XYMBIA, LLC",TECHNOLOGY - XYMBIA PROVIDES INDEPENDENT SOFTWARE VENDORS AND COMMERCI
XYMEO CORPORATION,TECHNOLOGY AND MOBILE APPLICATION DEVELOPMENT
"MRV COMMUNICATIONS AMERICAS, INC.",NETWORK EQUIPMENT MANUFACTURING
"XYQ, LTD.",RETAIL CONSUMER ELECTRONICS
"XYQUAD, INC.","COMPUTER SALES/INSTALLATION, SOFTWARE PROGRAMMING"
"XYQUS, INC.",OPERAT A RETAIL STORE
"XYSTER CONSULTING, INC.",IT CONSULTING
"XYUSER GROUP, INC.",SOFTWARE USER GROUP
"XYZ ATLANTIC PROPERTY, LLC","PURCHASE, SELL, RENT AND MANAGE REAL ESTATE PROPERTIES"
OLD FORGE CONSTRUCTION LLC,THE GENERAL CHARACTER OF THE BUSINESS OF THE LLC IS TO ENGAGE IN RESIDENTIAL
"FORUM CREDIT COMPANY, LLC.",COLLECTIONS
XYZ DIVERSIFIED INC,PURCHASE REAL ESTATE
XYZ GUITARS LLC,SALES OF MUSICAL INSTRUMENTS AND EQUIPMENT.
"XYZ LEAD PAINT TESTING, LLC",LEAD TESTING AND CONSULTING LEAD INSPECTIONS AND LEAD RE- INSPECTIONS
XYZ PROPERTY MAINTENANCE LLC,"PROPERTY MAINTENANCE INCLUDING SNOW PLOWING, YARD CLEANING/REMOVALS OF"
"XYZ SHEET METAL, INC.","XYZ SHEET METAL, INC."
"XYZ, LLC",REAL ESTATE
"XYZ32, LLC",REAL ESTATE DEVELOPMENT
"XYZTEC, INC.",TESTING EQUIPMENT SALES/DISTRIBUTION
"XZH II, INC.",RESTAURANT AND BAR
"XZH, INC.",RESTAURANT AND BAR
"XZILON, INC.",SELLS VEHICLE PROTECTORANTS TO SUPPLIERS
"XZRMX, INC.",SALES AND MARKETING SERVICES.
